tweet_id,created_at,text,author_id,conversation_id,in_reply_to_user_id,lang,possibly_sensitive,source,like_count,retweet_count,reply_count,quote_count,username,user_name,user_created_at,user_protected,user_verified,media_type,media_url,media_duration_ms,media_width,media_height,place_name,place_country,place_latitude,place_longitude,poll_duration_minutes,poll_end_time,poll_status,poll_options
1900449897003827390,2025-03-14 07:32:18+00:00,RT @jinxediaz: bucks older sister who raised him got kidnapped throat slashed and he said wrdgaf ima bake eddie cookies tho mind you last t…,1130182501677379585,1900449897003827390,,en,,,0,10,0,0,lesbianoflight,mateo (he/they),2019-05-19 18:44:40+00:00,False,False,,,,,,,,,,,,,
1900449891949646133,2025-03-14 07:32:17+00:00,"RT @sabir_huss50540: If you’re interested in LEARNING all of these for FREE:

✎Product management
✎Project management
✎Business analytics
✎…",320972192,1900449891949646133,,en,,,0,55,0,0,NtandoKumalo,Kazimoto33,2011-06-20 20:32:49+00:00,False,False,,,,,,,,,,,,,
1900449855580827842,2025-03-14 07:32:08+00:00,"@hubdotxyz I will focus on transparency and trust, these are the things many web3 consumers struggle to deal with, a lot of users do not have privacy over their own data which allows the big tech to exploit it without them knowing but it's not a new anymore even though no one is admitting.",1283168298134315010,1899890311268057584,1769941503751671808,en,,,0,0,0,0,georgeinnerside,baẞẞey yap certified yapper Meshchain.Ai,2020-07-14 22:35:49+00:00,False,False,,,,,,,,,,,,,
1900449715507884490,2025-03-14 07:31:35+00:00,"RT @coder_surya: 85.65 GB All paid Courses Collection

FREE for the first 1000 people👇

💀Data science
💀Python
💀AI
💀Java
💀BIG DATA
💀Data Ana…",3422497005,1900449715507884490,,en,,,0,2,0,0,amykris85,uzoamaka ekwuonu,2015-08-14 17:15:31+00:00,False,False,,,,,,,,,,,,,
1900449646066946527,2025-03-14 07:31:18+00:00,"AI+Defi= infinite possibilities @TheoriqAI 
AIFi combines artificial intelligence, big data analytics and blockchain technology to bring revolutionary changes to decentralized finance (DeFi).
The big advantage of AIFI is clear shown in the below table: https://t.co/hMIVWzCDyF",1296372333825781760,1900449646066946527,,en,,,1,0,0,0,HotPot28599523,"Hot Pot .🟠 GAIB(Ø,G)",2020-08-20 09:03:52+00:00,False,False,photo,https://pbs.twimg.com/media/Gl_AZoSaIAAPUTu.png,,1112,720,,,,,,,,
1900449486511759468,2025-03-14 07:30:40+00:00,"RT @allen_lattimer: FREE Google Drive link to learn :

-Data Analytics
-Business Analysis
-Data Visualization
-SQL
-Big Data
-Resume tips
-…",579139891,1900449486511759468,,en,,,0,14,0,0,officeaksingh,Arun Kr Singh,2012-05-13 17:34:42+00:00,False,False,,,,,,,,,,,,,
1900449485022781779,2025-03-14 07:30:40+00:00,"@hubdotxyz anwser short

I’d tackle the lack of control over digital identity and data with a decentralized, user-owned ""digital passport"" on blockchain—giving people freedom from Big Tech’s grip. Thoughts?",1575056315571118082,1899890311268057584,1769941503751671808,en,,,0,0,0,0,hiHoangf11,"Hoàng Huy ""EJ7RMG32”",2022-09-28 09:34:41+00:00,False,False,,,,,,,,,,,,,
1900449477862834456,2025-03-14 07:30:38+00:00,@Xyes_com Tagging a friend who needs $25 to invest in their PublicAI data annotation skills!  @Xyes_com  ♻️  @friend's_handle  #WinBig  Maybe they can even win big with PublicAI!,1279443077216833536,1900215502821060912,960153199285063683,en,,,0,0,0,0,mufasa65902875,Plato Thetic,2020-07-04 15:53:13+00:00,False,False,,,,,,,,,,,,,
1900449475665055991,2025-03-14 07:30:38+00:00,RT @BirdTrack: BirdTrack data shows that the big arrival of Chiffchaff in the last week is around two weeks earlier than the long term aver…,1957296852,1900449475665055991,,en,,,0,17,0,0,Linacreblogger,Peter Stoppard,2013-10-12 19:24:33+00:00,False,False,,,,,,,,,,,,,
1900449344794615855,2025-03-14 07:30:07+00:00,"RT @sabir_huss50540: If you’re interested in LEARNING all of these for FREE:

✎Product management
✎Project management
✎Business analytics
✎…",1489419411584806914,1900449344794615855,,en,,,0,55,0,0,Lakuna91400891,Iam Kalan,2022-02-04 02:04:03+00:00,False,False,,,,,,,,,,,,,
1900453192971800621,2025-03-14 07:45:24+00:00,"ඔන්න දැන් කැම්පස් එකේ Last Year එකේ Compiler Design , Processor Design ඉගෙන ගත්ත එකේ වැදගත්කම වැටහීගෙන එනවා 🥰 . ඒ දවස්වල පට්ට කම්මැලිකමේ Compiler Design ඉගෙන ගත්තේ 😒 !!! https://t.co/joyZ63JmuZ",212784092,1900453192971800621,,si,,,0,0,0,0,kaviranga,Duminda Kaviranga Gunawardhana,2010-11-07 01:45:28+00:00,False,False,,,,,,,,,,,,,
1900357801458712698,2025-03-14 01:26:21+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",1175786729418235904,1900357801458712698,,en,,,0,6,0,0,venehindustrial,venehindustrial,2019-09-22 14:59:55+00:00,False,False,,,,,,,,,,,,,
1900312555945341382,2025-03-13 22:26:34+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",630513801,1900312555945341382,,en,,,0,6,0,0,venehsoftw,venehsoftw ♦️,2012-07-08 18:48:24+00:00,False,False,,,,,,,,,,,,,
1900257190793142627,2025-03-13 18:46:34+00:00,"@AndrewYNg earlier, there was a clear distinction; application developers; system programmers

system engineer develops operating systems, compiler, utilities; application developers more on domain driven design

now, everyone needs to take the challenge of leetcode; once you go low level",1840844040851636228,1900219116822102116,216939636,en,,,1,0,0,0,onthegoAI,Bala Sankar,2024-09-30 20:00:11+00:00,False,False,,,,,,,,,,,,,
1900237028534473077,2025-03-13 17:26:26+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",1623319253184126979,1900237028534473077,,en,,,0,6,0,0,SudoTux,tux,2023-02-08 13:54:27+00:00,False,False,,,,,,,,,,,,,
1900234400794550320,2025-03-13 17:16:00+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",92359604,1900234400794550320,,en,,,0,6,0,0,eliobastias,Elio Bastias,2009-11-24 20:38:22+00:00,False,False,,,,,,,,,,,,,
1900223303048192090,2025-03-13 16:31:54+00:00,"You don't need to study recursion, or algorithms, or data structures, or compiler design, or... to do 99% of the applications that people want to build. 

If there's a semantic gap in your ability to describe your solution to the agentic builder, it'll ask you to clarify.",57413,1900222032106971289,57413,en,,,1,0,0,0,jeffrschneider,Jeff Schneider,2006-12-11 14:21:05+00:00,False,False,,,,,,,,,,,,,
1900207828079698196,2025-03-13 15:30:25+00:00,@ycocerious Thats called bootstrapping in compiler design,1120274003833368576,1900108705993032021,1499574455223291904,en,,,0,0,0,0,piyushshuklajii,Piyush Shukla,2019-04-22 10:31:50+00:00,False,False,,,,,,,,,,,,,
1900198751391691084,2025-03-13 14:54:20+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",7281192,1900198751391691084,,en,,,0,6,0,0,trblnyx,'Aztec Eagle' Turbo,2007-07-06 02:35:27+00:00,False,False,,,,,,,,,,,,,
1900198227036487684,2025-03-13 14:52:15+00:00,"RT @RedHat: Not every #AI project needs a huge LLM. #CompilerPodcast considers some influences for AI model design: its size, its features,…",29094760,1900198227036487684,,en,,,0,6,0,0,DeepCortex,OpCode,2009-04-05 23:37:46+00:00,False,False,,,,,,,,,,,,,
1900456011070144647,2025-03-14 07:56:36+00:00,"RT @jayvanbavel: Using Natural Language Processing in Behavioral Science 

We put together a ""How-To-Guide"" and offer a short summary in ou…",1525083713272532992,1900456011070144647,,en,,,0,14,0,0,Observer650,Observer,2022-05-13 12:01:28+00:00,False,False,,,,,,,,,,,,,
1900455410500333637,2025-03-14 07:54:13+00:00,"Olivia AI simplified crypto interactions with natural language processing. I could manage transactions, track market trends, and automate trading—all in one unified platform. Plus, she analyzes market sentiment, aggregates news, and provides on-chain wallet activity insights https://t.co/l147wKlIZW",1882037519342276608,1900455397632205063,1882037519342276608,en,,,0,0,1,0,kamdifunds,Kamdi💕,2025-01-22 12:08:16+00:00,False,False,photo,https://pbs.twimg.com/media/Gl_GHo3XoAAAzZ5.jpg,,828,1792,,,,,,,,
1900453887523557497,2025-03-14 07:48:10+00:00,"@hubdotxyz There are many but i'd love to see @Ilya Sutskever is one of the most influential minds behind modern AI language models, particularly GPT-3, GPT-4, and ChatGPT. 
His work has revolutionized natural language processing (NLP) and brought AI into everyday use through generative AI.",1787788199244247040,1900204417359720548,1769941503751671808,en,,,0,0,0,0,sanjicocck,ji san,2024-05-07 10:15:15+00:00,False,False,,,,,,,,,,,,,
1900452023440679363,2025-03-14 07:40:45+00:00,"@hubdotxyz I hope to see OpenAI participate in the next Hub Builders Round. They are at the forefront of AI technology and natural language processing, and their involvement could bring more innovative and practical tools to the developer community.",1865732644392300545,1900204417359720548,1769941503751671808,en,,,0,0,0,0,tiandao148648,"aurora 🧡 (✸,✸)",2024-12-08 12:18:30+00:00,False,False,,,,,,,,,,,,,
1900451265932648741,2025-03-14 07:37:45+00:00,"@hubdotxyz I'd love to see a builder focused on AI-driven creative collaboration tools. It would combine natural language processing with multimedia to support creative teams, streamlining workflows and unlocking new possibilities.",1846848279595962369,1900204417359720548,1769941503751671808,en,,,0,0,0,0,WakleyShaw84247,Wakley Shawn,2024-10-17 09:38:41+00:00,False,False,,,,,,,,,,,,,
1900451148269502623,2025-03-14 07:37:17+00:00,"RT @zorotechnology: 5/ Natural Language Processing (NLP) 💬

A 2023 study by ACM Digital Library (https://t.co/7q59TM871b) confirmed sentime…",1524306434791514113,1900451148269502623,,en,,,0,2,0,0,1968sollyjat,jatau solomon,2022-05-11 08:33:30+00:00,False,False,,,,,,,,,,,,,
1900446660590817289,2025-03-14 07:19:27+00:00,"RT @jayvanbavel: Using Natural Language Processing in Behavioral Science 

We put together a ""How-To-Guide"" and offer a short summary in ou…",1347210807155818498,1900446660590817289,,en,,,0,14,0,0,DaranWilliam,WILLIAM DARAN(daranwilliam.bsky.social),2021-01-07 15:57:53+00:00,False,False,,,,,,,,,,,,,
1900441395066007581,2025-03-14 06:58:31+00:00,"DeepSeekAP - Artificial #Physicals

Web∞
#HumanRobot to #UniversalHumanRobot
#Nature to #Universe 
🎯""Vasudhaiva Kutumbakam"" | ""वसुधैव कुटुंबकम्""
🏡🗺🌏🌍🌎
#️⃣🤖🗣 Natural Language Processing
---
🌏🏡 #VasudhaivaKutumbakam | #वसधैव_कुटुंबकम् 🌍🌎
🤖🗣 #NaturalLanguageProcessing",193974564,1900441386337567050,193974564,et,,,0,0,0,0,iamsdbhosale,Human 😊 Robot 🤖 |✵| 𝕏 |,2010-09-23 03:20:46+00:00,False,False,,,,,,,,,,,,,
1900440917200249056,2025-03-14 06:56:37+00:00,RT @victor_explore: A nice course to learn Natural Language Processing (link in comment) https://t.co/AEQoD0CecM,1242866623746396161,1900440917200249056,,en,,,0,2,0,0,Kutaygokturk1,Kutay.gokturk,2020-03-25 17:31:15+00:00,False,False,photo,https://pbs.twimg.com/media/Gl-O1IRbYAAi2V-.jpg,,1519,854,,,,,,,,
1900439594132529615,2025-03-14 06:51:22+00:00,"Unlocking AI Potential with TensorFlow 🚀

Discover the power of TensorFlow, a popular open-source machine learning library for building and training AI models. From image recognition to natural language processing, TensorFlow provides a wide range of tools and resources for… https://t.co/kH2wYomyrq https://t.co/M8Hzoi5mq3",1879983375995305984,1900439594132529615,,en,,,1,0,1,0,Ava_AITECH,AvaChat,2025-01-16 20:05:51+00:00,False,False,photo,https://pbs.twimg.com/media/Gl-3vRmWUAAhzZD.jpg,,1024,640,,,,,,,,
1900461270169448735,2025-03-14 08:17:30+00:00,"@CryptoTherm @Jukanlosreve ""MX"" likely refers to Samsung's Mobile eXperience division, which handles Galaxy products. Reports suggest MX might take over the Exynos chip design team from System LSI to improve performance after TSMC rejected producing Exynos chips in Jan 2025. This shift aims to optimize… https://t.co/MN1Izp4dIq",1720665183188922368,1900458836932387015,1332414814342111232,en,,,0,0,0,0,grok,Grok,2023-11-04 04:52:34+00:00,False,True,,,,,,,,,,,,,
1900460182993285219,2025-03-14 08:13:11+00:00,"Faire du design system avec Flutter c'est vraiment cool 🥰

#flutterdev https://t.co/z1QSUU77eR",911223945541685248,1900460182993285219,,fr,,,0,0,0,0,bynicodevelop,Nico Develop,2017-09-22 13:41:33+00:00,False,False,video,,13155,1274,1080,,,,,,,,
1900460162848350541,2025-03-14 08:13:06+00:00,RT @chameleon_jeff: There's been a lot of discussion on Hyperliquid's margin design. I’ll address some flaws in the common arguments and ex…,975226061318373376,1900460162848350541,,en,,,0,442,0,0,wms90123,Brian,2018-03-18 04:23:06+00:00,False,False,,,,,,,,,,,,,
1900460103305777225,2025-03-14 08:12:52+00:00,"RT @DaelVH: i wanna start a series where I build a newsletter system from start to finish.

i’m talking set up, content, referrals, growth…",1593905879702806529,1900460103305777225,,en,,,0,1,0,0,DaelVH,Dael,2022-11-19 09:56:06+00:00,False,False,,,,,,,,,,,,,
1900459963920572913,2025-03-14 08:12:18+00:00,Faire du design system avec Flutter c'est vraiment cool 🥰 https://t.co/74xBbUeqyU,911223945541685248,1900459963920572913,,fr,,,0,0,0,0,bynicodevelop,Nico Develop,2017-09-22 13:41:33+00:00,False,False,video,,13155,1274,1080,,,,,,,,
1900459849395122545,2025-03-14 08:11:51+00:00,"RT @addyosmani: Coding with AI? LLMs help with the first 70% of grunt work, but human skills remain critical for that last 30%: system desi…",388518337,1900459849395122545,,en,,,0,5,0,0,gathea69,Thierry P. Gaillard,2011-10-10 21:47:28+00:00,False,False,,,,,,,,,,,,,
1900459474554384692,2025-03-14 08:10:22+00:00,"RT @luucaspole: hoje me deparei c uma pergunta besta. mas mostrou quao pouco eu ando estudando system design.

Em um sistema Url Shortening…",2313873457,1900459474554384692,,pt,,,0,0,0,0,sseraphini,Sibelius Seraphini,2014-01-27 15:48:48+00:00,False,False,,,,,,,,,,,,,
1900459442434375940,2025-03-14 08:10:14+00:00,"As the fastest-growing stone flooring system in the world, the benefits of Quartz Carpet are clearly defined for both indoor and outdoor applications. 🤩

Read: https://t.co/HlYmj60qYm

#buildinganddecor #building #architecture
#design #floors #construction
#buildingmagazines https://t.co/IYKEjgwMqy",830739782,1900459442434375940,,en,,,0,0,0,0,BuildingDecor,Building and Decor,2012-09-18 10:11:52+00:00,False,False,photo,https://pbs.twimg.com/media/Gl_JyrNXgAAYDqz.jpg,,940,788,,,,,,,,
1900459281960587511,2025-03-14 08:09:36+00:00,"@zumipro_design 先行販売の希望ありがとうございます！
こちらからご確認ください。

https://t.co/kqsaJNQ1ZN",1451771635472617479,1900459281960587511,1514520600848396290,ja,,,0,0,0,0,date_tokyo_uni,そら| インスタ『マネタイズ特化』支援,2021-10-23 04:45:14+00:00,False,False,,,,,,,,,,,,,
1900459083582628100,2025-03-14 08:08:49+00:00,Discover how Ansys Twin Builder can help you develop an Equivalent Circuit Model (ECM) and Thermal behavior of a Li-ion cell and how this can be used for whole system verification and validation. https://t.co/WjCsBGBEWB https://t.co/bcAeKCXPyN,2793149363,1900459083582628100,,en,,,0,0,0,0,YuXia14,"Dr. Steven Xia, CEng",2014-09-29 23:46:42+00:00,False,False,photo,https://pbs.twimg.com/media/Gl_JdqRbYAABetH.png,,640,360,,,,,,,,
